id,label,parent,value
Chordata_AVES_ANSERIFORMES_Anatidae_Volpoca,Volpoca,Chordata_AVES_ANSERIFORMES_Anatidae,3
"Chordata_AVES_ANSERIFORMES_Anatidae_Volpoca_Tadorna tadorna (Linnaeus, 1758)","Tadorna tadorna (Linnaeus, 1758)",Chordata_AVES_ANSERIFORMES_Anatidae_Volpoca,3
Chordata_AVES_APODIFORMES,APODIFORMES,Chordata_AVES,8
Chordata_AVES_APODIFORMES_Apodidae,Apodidae,Chordata_AVES_APODIFORMES,8
Chordata_AVES_APODIFORMES_Apodidae_Rondone,Rondone,Chordata_AVES_APODIFORMES_Apodidae,2
"Chordata_AVES_APODIFORMES_Apodidae_Rondone_Apus apus (Linnaeus, 1758)","Apus apus (Linnaeus, 1758)",Chordata_AVES_APODIFORMES_Apodidae_Rondone,2
Chordata_AVES_APODIFORMES_Apodidae_Rondone indiano,Rondone indiano,Chordata_AVES_APODIFORMES_Apodidae,2
"Chordata_AVES_APODIFORMES_Apodidae_Rondone indiano_Apus affinis (Gray G.E., 1830)","Apus affinis (Gray G.E., 1830)",Chordata_AVES_APODIFORMES_Apodidae_Rondone indiano,2
Chordata_AVES_APODIFORMES_Apodidae_Rondone maggiore,Rondone maggiore,Chordata_AVES_APODIFORMES_Apodidae,2
"Chordata_AVES_APODIFORMES_Apodidae_Rondone maggiore_Apus melba (Linnaeus, 1758)","Apus melba (Linnaeus, 1758)",Chordata_AVES_APODIFORMES_Apodidae_Rondone maggiore,2
Chordata_AVES_APODIFORMES_Apodidae_Rondone pallido,Rondone pallido,Chordata_AVES_APODIFORMES_Apodidae,2
"Chordata_AVES_APODIFORMES_Apodidae_Rondone pallido_Apus pallidus (Shelley, 1870)","Apus pallidus (Shelley, 1870)",Chordata_AVES_APODIFORMES_Apodidae_Rondone pallido,2
Chordata_AVES_CAPRIMULGIFORMES,CAPRIMULGIFORMES,Chordata_AVES,7
Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae,Caprimulgidae,Chordata_AVES_CAPRIMULGIFORMES,7
Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae_Succiacapre,Succiacapre,Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae,3
"Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae_Succiacapre_Caprimulgus europaeus Linnaeus, 1758","Caprimulgus europaeus Linnaeus, 1758",Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae_Succiacapre,3
Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae_Succiacapre collorosso,Succiacapre collorosso,Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae,2
"Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae_Succiacapre collorosso_Caprimulgus ruficollis Temminck, 1820","Caprimulgus ruficollis Temminck, 1820",Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae_Succiacapre collorosso,2
Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae_Succiacapre isabellino,Succiacapre isabellino,Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae,2
"Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae_Succiacapre isabellino_Caprimulgus aegyptius Lichtenstein, 1823","Caprimulgus aegyptius Lichtenstein, 1823",Chordata_AVES_CAPRIMULGIFORMES_Caprimulgidae_Succiacapre isabellino,2
Chordata_AVES_CHARADRIIFORMES,CHARADRIIFORMES,Chordata_AVES,287
Chordata_AVES_CHARADRIIFORMES_Alcidae,Alcidae,Chordata_AVES_CHARADRIIFORMES,6
Chordata_AVES_CHARADRIIFORMES_Alcidae_Gazza marina,Gazza marina,Chordata_AVES_CHARADRIIFORMES_Alcidae,2
"Chordata_AVES_CHARADRIIFORMES_Alcidae_Gazza marina_Alca torda Linnaeus, 1758","Alca torda Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Alcidae_Gazza marina,2
Chordata_AVES_CHARADRIIFORMES_Alcidae_Gazza marina minore,Gazza marina minore,Chordata_AVES_CHARADRIIFORMES_Alcidae,2
"Chordata_AVES_CHARADRIIFORMES_Alcidae_Gazza marina minore_Alle alle (Linnaeus, 1758)","Alle alle (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Alcidae_Gazza marina minore,2
Chordata_AVES_CHARADRIIFORMES_Alcidae_Pulcinella di mare,Pulcinella di mare,Chordata_AVES_CHARADRIIFORMES_Alcidae,2
"Chordata_AVES_CHARADRIIFORMES_Alcidae_Pulcinella di mare_Fratercula arctica (Linnaeus, 1758)","Fratercula arctica (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Alcidae_Pulcinella di mare,2
Chordata_AVES_CHARADRIIFORMES_Burhinidae,Burhinidae,Chordata_AVES_CHARADRIIFORMES,4
Chordata_AVES_CHARADRIIFORMES_Burhinidae_Occhione,Occhione,Chordata_AVES_CHARADRIIFORMES_Burhinidae,4
"Chordata_AVES_CHARADRIIFORMES_Burhinidae_Occhione_Burhinus oedicnemus (Linnaeus, 1758)","Burhinus oedicnemus (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Burhinidae_Occhione,4
Chordata_AVES_CHARADRIIFORMES_Charadriidae,Charadriidae,Chordata_AVES_CHARADRIIFORMES,41
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Corriere asiatico,Corriere asiatico,Chordata_AVES_CHARADRIIFORMES_Charadriidae,3
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Corriere asiatico_Charadrius asiaticus Pallas, 1773","Charadrius asiaticus Pallas, 1773",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Corriere asiatico,3
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Corriere grosso,Corriere grosso,Chordata_AVES_CHARADRIIFORMES_Charadriidae,3
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Corriere grosso_Charadrius hiaticula Linnaeus, 1758","Charadrius hiaticula Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Corriere grosso,3
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Corriere piccolo,Corriere piccolo,Chordata_AVES_CHARADRIIFORMES_Charadriidae,3
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Corriere piccolo_Charadrius dubius Scopoli, 1786","Charadrius dubius Scopoli, 1786",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Corriere piccolo,3
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Fratino,Fratino,Chordata_AVES_CHARADRIIFORMES_Charadriidae,3
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Fratino_Charadrius alexandrinus Linnaeus, 1758","Charadrius alexandrinus Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Fratino,3
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella,Pavoncella,Chordata_AVES_CHARADRIIFORMES_Charadriidae,3
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella_Vanellus vanellus (Linnaeus, 1758)","Vanellus vanellus (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella,3
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella armata,Pavoncella armata,Chordata_AVES_CHARADRIIFORMES_Charadriidae,2
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella armata_Hoplopterus spinosus (Linnaeus, 1758)","Hoplopterus spinosus (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella armata,2
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella codabianca,Pavoncella codabianca,Chordata_AVES_CHARADRIIFORMES_Charadriidae,3
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella codabianca_Chettusia leucura (Lichtenstein, 1823)","Chettusia leucura (Lichtenstein, 1823)",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella codabianca,3
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella gregaria,Pavoncella gregaria,Chordata_AVES_CHARADRIIFORMES_Charadriidae,3
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella gregaria_Chettusia gregaria (Pallas, 1771)","Chettusia gregaria (Pallas, 1771)",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pavoncella gregaria,3
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Piviere dorato,Piviere dorato,Chordata_AVES_CHARADRIIFORMES_Charadriidae,6
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Piviere dorato_Pluvialis apricaria (Linnaeus, 1758)","Pluvialis apricaria (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Piviere dorato,6
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Piviere orientale,Piviere orientale,Chordata_AVES_CHARADRIIFORMES_Charadriidae,3
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Piviere orientale_Pluvialis dominica (Muller P.L.S., 1776)","Pluvialis dominica (Muller P.L.S., 1776)",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Piviere orientale,3
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Piviere tortolino,Piviere tortolino,Chordata_AVES_CHARADRIIFORMES_Charadriidae,4
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Piviere tortolino_Eudromias morinellus Linnaeus, 1758","Eudromias morinellus Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Piviere tortolino,4
Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pivieressa,Pivieressa,Chordata_AVES_CHARADRIIFORMES_Charadriidae,5
"Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pivieressa_Pluvialis squatarola (Linnaeus, 1758)","Pluvialis squatarola (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Charadriidae_Pivieressa,5
Chordata_AVES_CHARADRIIFORMES_Glareolidae,Glareolidae,Chordata_AVES_CHARADRIIFORMES,10
Chordata_AVES_CHARADRIIFORMES_Glareolidae_Corrione biondo,Corrione biondo,Chordata_AVES_CHARADRIIFORMES_Glareolidae,3
"Chordata_AVES_CHARADRIIFORMES_Glareolidae_Corrione biondo_Cursorius cursor (Latham, 1787)","Cursorius cursor (Latham, 1787)",Chordata_AVES_CHARADRIIFORMES_Glareolidae_Corrione biondo,3
Chordata_AVES_CHARADRIIFORMES_Glareolidae_Pernice di mare,Pernice di mare,Chordata_AVES_CHARADRIIFORMES_Glareolidae,4
"Chordata_AVES_CHARADRIIFORMES_Glareolidae_Pernice di mare_Glareola pratincola (Linnaeus, 1766)","Glareola pratincola (Linnaeus, 1766)",Chordata_AVES_CHARADRIIFORMES_Glareolidae_Pernice di mare,4
Chordata_AVES_CHARADRIIFORMES_Glareolidae_Pernice di mare orientale,Pernice di mare orientale,Chordata_AVES_CHARADRIIFORMES_Glareolidae,3
"Chordata_AVES_CHARADRIIFORMES_Glareolidae_Pernice di mare orientale_Glareola nordmanni Nordmann, 1842","Glareola nordmanni Nordmann, 1842",Chordata_AVES_CHARADRIIFORMES_Glareolidae_Pernice di mare orientale,3
Chordata_AVES_CHARADRIIFORMES_Hamatopodidae,Hamatopodidae,Chordata_AVES_CHARADRIIFORMES,3
Chordata_AVES_CHARADRIIFORMES_Hamatopodidae_Beccaccia di mare,Beccaccia di mare,Chordata_AVES_CHARADRIIFORMES_Hamatopodidae,3
"Chordata_AVES_CHARADRIIFORMES_Hamatopodidae_Beccaccia di mare_Haematopus ostralegus  Linnaeus, 1758","Haematopus ostralegus  Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Hamatopodidae_Beccaccia di mare,3
Chordata_AVES_CHARADRIIFORMES_Laridae,Laridae,Chordata_AVES_CHARADRIIFORMES,46
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbianello,Gabbianello,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbianello_Larus minutus Pallas, 1776","Larus minutus Pallas, 1776",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbianello,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano comune,Gabbiano comune,Chordata_AVES_CHARADRIIFORMES_Laridae,3
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano comune_Larus ridibundus Linnaeus, 1766","Larus ridibundus Linnaeus, 1766",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano comune,3
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano corallino,Gabbiano corallino,Chordata_AVES_CHARADRIIFORMES_Laridae,5
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano corallino_Larus melanocephalus Temminck, 1820","Larus melanocephalus Temminck, 1820",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano corallino,5
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano corso,Gabbiano corso,Chordata_AVES_CHARADRIIFORMES_Laridae,5
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano corso_Larus audouinii Payraudeau, 1826","Larus audouinii Payraudeau, 1826",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano corso,5
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano d'Islanda,Gabbiano d'Islanda,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano d'Islanda_Larus glaucoides Meyer, 1822","Larus glaucoides Meyer, 1822",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano d'Islanda,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano del Pallas,Gabbiano del Pallas,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano del Pallas_Larus ichthyaetus Pallas, 1773","Larus ichthyaetus Pallas, 1773",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano del Pallas,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano di Ross,Gabbiano di Ross,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano di Ross_Rhodostethia rosea (MacGillivray, 1824)","Rhodostethia rosea (MacGillivray, 1824)",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano di Ross,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano di Sabine,Gabbiano di Sabine,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano di Sabine_Larus sabini Sabine, 1818","Larus sabini Sabine, 1818",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano di Sabine,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano eburneo,Gabbiano eburneo,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano eburneo_Pagophila eburnea (Phipps, 1774)","Pagophila eburnea (Phipps, 1774)",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano eburneo,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano glauco,Gabbiano glauco,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano glauco_Larus hyperboreus Gunnerus, 1767","Larus hyperboreus Gunnerus, 1767",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano glauco,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano reale,Gabbiano reale,Chordata_AVES_CHARADRIIFORMES_Laridae,3
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano reale_Larus cachinnans Pallas, 1811","Larus cachinnans Pallas, 1811",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano reale,3
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano reale nordico,Gabbiano reale nordico,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano reale nordico_Larus argentatus Pontoppidan, 1763","Larus argentatus Pontoppidan, 1763",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano reale nordico,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano roseo,Gabbiano roseo,Chordata_AVES_CHARADRIIFORMES_Laridae,5
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano roseo_Larus genei Breme, 1839","Larus genei Breme, 1839",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano roseo,5
Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano tridattilo,Gabbiano tridattilo,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano tridattilo_Rissa tridactyla (Linnaeus, 1758)","Rissa tridactyla (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Laridae_Gabbiano tridattilo,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Gavina,Gavina,Chordata_AVES_CHARADRIIFORMES_Laridae,3
"Chordata_AVES_CHARADRIIFORMES_Laridae_Gavina_Larus canus Linnaeus, 1758","Larus canus Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Laridae_Gavina,3
Chordata_AVES_CHARADRIIFORMES_Laridae_Mugnaiaccio,Mugnaiaccio,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Mugnaiaccio_Larus marinus Linnaeus, 1758","Larus marinus Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Laridae_Mugnaiaccio,2
Chordata_AVES_CHARADRIIFORMES_Laridae_Zafferano,Zafferano,Chordata_AVES_CHARADRIIFORMES_Laridae,2
"Chordata_AVES_CHARADRIIFORMES_Laridae_Zafferano_Larus fuscus Linnaeus, 1758","Larus fuscus Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Laridae_Zafferano,2
Chordata_AVES_CHARADRIIFORMES_Recurvirostridae,Recurvirostridae,Chordata_AVES_CHARADRIIFORMES,8
Chordata_AVES_CHARADRIIFORMES_Recurvirostridae_Avocetta,Avocetta,Chordata_AVES_CHARADRIIFORMES_Recurvirostridae,4
"Chordata_AVES_CHARADRIIFORMES_Recurvirostridae_Avocetta_Recurvirostra avosetta  Linnaeus, 1758","Recurvirostra avosetta  Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Recurvirostridae_Avocetta,4
Chordata_AVES_CHARADRIIFORMES_Recurvirostridae_Cavaliere d'Italia,Cavaliere d'Italia,Chordata_AVES_CHARADRIIFORMES_Recurvirostridae,4
"Chordata_AVES_CHARADRIIFORMES_Recurvirostridae_Cavaliere d'Italia_Himantopus himantopus (Linnaeus, 1758)","Himantopus himantopus (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Recurvirostridae_Cavaliere d'Italia,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae,Scolopacidae,Chordata_AVES_CHARADRIIFORMES,127
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Albastrello,Albastrello,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Albastrello_Tringa stagnatilis (Bechstein, 1803)","Tringa stagnatilis (Bechstein, 1803)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Albastrello,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Beccaccia,Beccaccia,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Beccaccia_Scolopax rusticola Linnaeus, 1758","Scolopax rusticola Linnaeus, 1758",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Beccaccia,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Beccaccino,Beccaccino,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Beccaccino_Gallinago gallinago (Linnaeus, 1758)","Gallinago gallinago (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Beccaccino,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Chiurlo,Chiurlo,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Chiurlo_Numenius arquata (Linnaeus, 1758)","Numenius arquata (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Chiurlo,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Chiurlo piccolo,Chiurlo piccolo,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Chiurlo piccolo_Numenius phaeopus (Linnaeus, 1758)","Numenius phaeopus (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Chiurlo piccolo,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Chiurlottello,Chiurlottello,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,5
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Chiurlottello_Numenius tenuirostris Vieillot, 1817","Numenius tenuirostris Vieillot, 1817",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Chiurlottello,5
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Combattente,Combattente,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Combattente_Philomachus pugnax (Linnaeus, 1758)","Philomachus pugnax (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Combattente,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Croccolone,Croccolone,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Croccolone_Gallinago media (Latham, 1787)","Gallinago media (Latham, 1787)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Croccolone,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Falaropo becco largo,Falaropo becco largo,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Falaropo becco largo_Phalaropus fulicarius (Linnaeus, 1758)","Phalaropus fulicarius (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Falaropo becco largo,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Falaropo becco sottile,Falaropo becco sottile,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Falaropo becco sottile_Phalaropus lobatus (Linnaeus, 1758)","Phalaropus lobatus (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Falaropo becco sottile,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Falaropo di Wilson,Falaropo di Wilson,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Falaropo di Wilson_Phalaropus tricolor (Veilott, 1819)","Phalaropus tricolor (Veilott, 1819)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Falaropo di Wilson,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Frullino,Frullino,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Frullino_Lymnocryptes minimus (Brünnich, 1764) ","Lymnocryptes minimus (Brünnich, 1764) ",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Frullino,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Gambecchio,Gambecchio,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Gambecchio_Calidris minuta (Leisler, 1812)","Calidris minuta (Leisler, 1812)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Gambecchio,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Gambecchio Non precisatoo,Gambecchio Non precisatoo,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Gambecchio Non precisatoo_Calidris temminckii (Leisler, 1812)","Calidris temminckii (Leisler, 1812)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Gambecchio Non precisatoo,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Gambecchio frullino,Gambecchio frullino,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Gambecchio frullino_Limicola falcinellus (Pontoppidan, 1763)","Limicola falcinellus (Pontoppidan, 1763)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Gambecchio frullino,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pantana,Pantana,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pantana_Tringa nebularia (Gunnerus, 1767)","Tringa nebularia (Gunnerus, 1767)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pantana,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pettegola,Pettegola,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pettegola_Tringa totanus (Linnaeus, 1758)","Tringa totanus (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Pettegola,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello,Piovanello,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello_Calidris ferruginea (Pontoppidan, 1763)","Calidris ferruginea (Pontoppidan, 1763)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello maggiore,Piovanello maggiore,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello maggiore_Calidris canutus (Linnaeus, 1758)","Calidris canutus (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello maggiore,4
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello pancianera,Piovanello pancianera,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello pancianera_Calidris alpina (Linnaeus, 1758)","Calidris alpina (Linnaeus, 1758)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello pancianera,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello tridattilo,Piovanello tridattilo,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello tridattilo_Calidris alba (Pallas, 1756)","Calidris alba (Pallas, 1756)",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello tridattilo,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello violetto,Piovanello violetto,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,3
"Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello violetto_Calidris maritima (Brünnich, 1764) ","Calidris maritima (Brünnich, 1764) ",Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piovanello violetto,3
Chordata_AVES_CHARADRIIFORMES_Scolopacidae_Piro piro boschereccio,Piro piro boschereccio,Chordata_AVES_CHARADRIIFORMES_Scolopacidae,4
